timestamp,value
2010-08-13T00:00:00Z,406083.899826502
2010-08-14T00:00:00Z,45081.3810780093
2010-08-15T00:00:00Z,154419.183133567
2010-08-16T00:00:00Z,434967.802749773
2010-08-17T00:00:00Z,165923.791072106
2010-08-18T00:00:00Z,518934.681642823
2010-08-19T00:00:00Z,103069.07722905
2010-08-20T00:00:00Z,114130.793181365
2010-08-21T00:00:00Z,484765.623255093
2010-08-22T00:00:00Z,512537.475505671
2010-08-23T00:00:00Z,50252.5012960651
2010-08-24T00:00:00Z,137237.241207522
2010-08-25T00:00:00Z,48910.6222929381
2010-08-26T00:00:00Z,50960.636482523
2010-08-27T00:00:00Z,472908.77622939
2010-08-28T00:00:00Z,65881.7655765258
2010-08-29T00:00:00Z,87953.4609832175
2010-08-30T00:00:00Z,95109.6805860019
2010-08-31T00:00:00Z,1024438.1631221
2010-09-01T00:00:00Z,300110.472419478
2010-09-02T00:00:00Z,139697.773105541
2010-09-03T00:00:00Z,434800.783894789
2010-09-04T00:00:00Z,114442.392736344
2010-09-05T00:00:00Z,2232365.02435058
2010-09-06T00:00:00Z,379047.702338196
2010-09-07T00:00:00Z,326472.592338193
2010-09-08T00:00:00Z,98229.2111989674
2010-09-09T00:00:00Z,962059.995416605
2010-09-10T00:00:00Z,43005.2138260885
2010-09-11T00:00:00Z,95922.2380744213
2010-09-12T00:00:00Z,369866.082066641
2010-09-13T00:00:00Z,528332.906623049
2010-09-14T00:00:00Z,187087.580361459
2010-09-15T00:00:00Z,805943.835834476
2010-09-16T00:00:00Z,893233.831433101
2010-09-17T00:00:00Z,10098698.5897087
2010-09-18T00:00:00Z,320951.159634612
2010-09-19T00:00:00Z,245996.718469368
2010-09-20T00:00:00Z,369070.194362154
2010-09-21T00:00:00Z,131528.183512478
2010-09-22T00:00:00Z,329826.042373036
2010-09-23T00:00:00Z,933676.541948498
2010-09-24T00:00:00Z,96387.2829585646
2010-09-25T00:00:00Z,376561.202008216
2010-09-26T00:00:00Z,146018.775814815
2010-09-27T00:00:00Z,3199318.36202141
2010-09-28T00:00:00Z,19175463.4279523
2010-09-29T00:00:00Z,839348.155981366
2010-09-30T00:00:00Z,437017.419310627
2010-10-01T00:00:00Z,7810695.22711959
2010-10-02T00:00:00Z,11241848.6947032
2010-10-03T00:00:00Z,346449.840351499
2010-10-04T00:00:00Z,1596530.61414021
2010-10-05T00:00:00Z,6542295.00615992
2010-10-06T00:00:00Z,423593.920641418
2010-10-07T00:00:00Z,771558.63665336
2010-10-08T00:00:00Z,1966635.96355035
2010-10-09T00:00:00Z,1428747.34700403
2010-10-10T00:00:00Z,1172233.6068331
2010-10-11T00:00:00Z,533748.745700769
2010-10-12T00:00:00Z,392659.515532408
2010-10-13T00:00:00Z,3918422.602925
2010-10-14T00:00:00Z,895310.089710654
2010-10-15T00:00:00Z,1826192.52696945
2010-10-16T00:00:00Z,4054633.98061645
