Date,value
1612670400000,19.47460000
1612684800000,23.95030000
1612699200000,20.70720000
1612713600000,23.09750000
1612728000000,23.70500000
1612742400000,23.82890000
1612756800000,28.50500000
1612771200000,30.26450000
1612785600000,32.15250000
1612800000000,31.99740000
1612814400000,30.05600000
1612828800000,29.92350000
1612843200000,30.67540000
1612857600000,28.91550000
1612872000000,29.00110000
1612886400000,31.22730000
1612900800000,31.91940000
1612915200000,40.41980000
1612929600000,43.14370000
1612944000000,53.57420000
1612958400000,47.01150000
1612972800000,52.87120000
1612987200000,54.68610000
1613001600000,50.67250000
1613016000000,52.65610000
1613030400000,48.29000000
1613044800000,48.76350000
1613059200000,47.18890000
1613073600000,46.96730000
1613088000000,44.50890000
1613102400000,51.74890000
1613116800000,49.49000000
1613131200000,48.26580000
1613145600000,49.79210000
1613160000000,48.29780000
1613174400000,51.11580000
1613188800000,49.00010000
1613203200000,46.51550000
1613217600000,46.50110000
1613232000000,45.87120000
1613246400000,44.08320000
1613260800000,41.38130000
1613275200000,42.35110000
1613289600000,42.59280000
1613304000000,41.63730000
1613318400000,41.39950000
1613332800000,39.17110000
1613347200000,36.34630000
1613361600000,39.59620000
1613376000000,39.69650000
1613390400000,42.46860000
1613404800000,42.10000000
1613419200000,38.30900000
1613433600000,37.83390000
1613448000000,37.59800000
1613462400000,37.22120000
1613476800000,37.02500000
1613491200000,36.00550000
1613505600000,36.54020000
1613520000000,34.88220000
1613534400000,36.06350000
1613548800000,37.68290000
1613563200000,38.20300000
1613577600000,37.55590000
1613592000000,37.30030000
1613606400000,39.30000000
1613620800000,41.85930000
1613635200000,42.62720000
1613649600000,41.00000000
1613664000000,41.38000000
1613678400000,40.96560000
1613692800000,38.38850000
1613707200000,39.78110000
1613721600000,39.75420000
1613736000000,39.02230000
1613750400000,38.88500000
1613764800000,38.72740000
1613779200000,38.36450000
1613793600000,39.66520000
1613808000000,41.70970000
1613822400000,39.34210000
1613836800000,39.54370000
1613851200000,35.99850000
1613865600000,36.21510000
1613880000000,36.25250000
1613894400000,37.59740000
1613908800000,36.50000000
1613923200000,36.35000000
1613937600000,36.18550000
1613952000000,34.24200000
1613966400000,35.28090000
1613980800000,32.95000000
1613995200000,31.52840000
1614009600000,31.95000000
1614024000000,32.15020000
1614038400000,29.34480000
1614052800000,28.26970000
1614067200000,25.00000000
1614081600000,27.61300000
1614096000000,25.00040000
1614110400000,27.59240000
1614124800000,27.88100000
1614139200000,30.49180000
1614153600000,30.51880000
1614168000000,29.53540000
1614182400000,28.35060000
1614196800000,29.73960000
1614211200000,29.88030000
1614225600000,30.41480000
1614240000000,29.18810000
1614254400000,30.13530000
1614268800000,28.87810000
1614283200000,26.70000000
1614297600000,27.26180000
1614312000000,25.28810000
1614326400000,26.39210000
1614340800000,27.33980000
1614355200000,26.42680000
1614369600000,25.96950000
1614384000000,26.03340000
1614398400000,27.18010000
