timestamp,Binance_BTCTUSD_Ask,Binance_BTCTUSD_Bid,Bybit_BTCUSDC_Ask,Bybit_BTCUSDC_Bid
2023-08-29 12:30:03,26024.4,26023.64,25991.69,25987.83
2023-08-29 12:30:08,26029.97,26029.2,25995.43,25992.94
2023-08-29 12:30:14,26030.98,26029.97,25997.3,25994.3
2023-08-29 12:30:18,26031.25,26030.52,25997.27,25995.63
2023-08-29 12:30:21,26029.84,26029.29,25997.27,25994.82
2023-08-29 12:30:27,26029.0,26028.53,25996.93,25994.0
2023-08-29 12:30:32,26026.42,26025.75,25994.6,25991.79
2023-08-29 12:30:37,26026.8,26026.1,25993.47,25991.79
2023-08-29 12:30:41,26026.97,26026.21,25993.47,25991.79
2023-08-29 12:30:45,26027.97,26027.33,25994.68,25991.79
2023-08-29 12:30:51,26026.77,26026.65,25994.68,25991.79
2023-08-29 12:30:56,26026.54,26026.2,25993.26,25991.79
2023-08-29 12:31:01,26022.3,26021.69,25989.16,25986.57
2023-08-29 12:31:04,26021.48,26021.01,25989.17,25986.57
2023-08-29 12:31:09,26023.41,26022.62,25991.19,25988.59
2023-08-29 12:31:15,26024.28,26023.87,25991.82,25988.6
2023-08-29 12:31:19,26023.52,26023.32,25991.1,25988.01
2023-08-29 12:31:23,26023.73,26023.16,25992.0,25987.71
2023-08-29 12:31:27,26022.84,26022.33,25989.52,25986.93
2023-08-29 12:31:32,26022.05,26021.34,25989.52,25986.39
2023-08-29 12:31:37,26022.43,26021.63,25989.52,25986.71
2023-08-29 12:31:41,26021.89,26021.2,25989.52,25986.71
2023-08-29 12:31:44,26021.21,26020.63,25988.75,25986.71
2023-08-29 12:31:47,26020.8,26020.23,25988.75,25986.71
2023-08-29 12:31:52,26020.59,26019.73,25986.97,25984.7
2023-08-29 12:31:56,26021.18,26021.14,25986.97,25984.7
2023-08-29 12:32:01,26021.0,26020.8,25986.97,25984.71
2023-08-29 12:32:05,26020.85,26020.42,25986.99,25984.31
2023-08-29 12:32:10,26019.0,26018.44,25986.9,25984.31
2023-08-29 12:32:13,26019.4,26019.01,25985.75,25984.33
2023-08-29 12:32:18,26018.66,26018.05,25984.21,25982.54
2023-08-29 12:32:23,26018.0,26017.8,25984.75,25982.56
2023-08-29 12:32:26,26016.53,26015.89,25982.0,25979.34
2023-08-29 12:32:31,26015.99,26015.61,25982.97,25981.46
2023-08-29 12:32:36,26014.45,26014.33,25980.29,25977.12
2023-08-29 12:32:41,26013.4,26012.95,25979.73,25977.4
2023-08-29 12:32:45,26014.8,26014.12,25982.24,25978.77
2023-08-29 12:32:50,26013.5,26012.9,25980.76,25978.03
2023-08-29 12:32:54,26012.8,26012.09,25979.45,25976.85
2023-08-29 12:32:58,26013.28,26012.68,25979.45,25976.85
2023-08-29 12:33:03,26013.59,26013.02,25980.24,25978.64
2023-08-29 12:33:07,26012.6,26011.84,25978.9,25976.36
2023-08-29 12:33:11,26013.65,26013.02,25981.16,25977.67
2023-08-29 12:33:17,26013.63,26013.43,25980.0,25977.67
2023-08-29 12:33:20,26013.5,26012.82,25980.11,25977.79
2023-08-29 12:33:24,26011.75,26011.51,25978.74,25976.17
2023-08-29 12:33:29,26012.4,26012.11,25979.69,25976.43
2023-08-29 12:33:33,26011.96,26011.2,25979.41,25976.46
2023-08-29 12:33:36,26012.83,26012.8,25979.42,25977.72
2023-08-29 12:33:41,26011.58,26011.34,25977.98,25976.48
2023-08-29 12:33:45,26010.37,26010.02,25977.98,25976.01
2023-08-29 12:33:50,26011.11,26010.41,25979.48,25977.72
2023-08-29 12:33:53,26012.61,26012.12,25980.27,25977.72
2023-08-29 12:33:57,26013.27,26012.23,25979.42,25977.72
2023-08-29 12:34:04,26013.96,26013.37,25981.02,25978.65
2023-08-29 12:34:08,26013.58,26013.23,25980.45,25978.66
2023-08-29 12:34:13,26013.58,26013.12,25980.45,25978.65
2023-08-29 12:34:17,26014.34,26013.61,25983.99,25981.59
2023-08-29 12:34:21,26017.27,26016.74,25984.2,25981.6
2023-08-29 12:34:24,26016.05,26015.62,25984.17,25981.6
2023-08-29 12:34:29,26015.59,26014.84,25982.31,25980.0
2023-08-29 12:34:31,26014.68,26014.19,25982.7,25980.0
2023-08-29 12:34:36,26014.99,26014.8,25983.34,25980.0
2023-08-29 12:34:41,26014.99,26014.76,25981.35,25979.27
2023-08-29 12:34:46,26012.26,26011.64,25980.42,25977.54
2023-08-29 12:34:51,26014.03,26013.26,25981.22,25978.89
2023-08-29 12:34:55,26013.19,26012.72,25981.21,25978.14
2023-08-29 12:34:58,26014.13,26013.44,25981.33,25978.14
2023-08-29 12:35:03,26014.0,26012.89,25980.79,25978.22
2023-08-29 12:35:06,26015.63,26014.85,25981.91,25979.58
2023-08-29 12:35:10,26015.63,26014.86,25981.9,25978.74
2023-08-29 12:35:15,26016.0,26015.3,25981.9,25978.74
2023-08-29 12:35:18,26016.0,26015.22,25981.9,25978.74
2023-08-29 12:35:22,26014.97,26014.81,25980.4,25978.74
2023-08-29 12:35:28,26014.39,26013.9,25981.57,25978.75
2023-08-29 12:35:32,26013.43,26012.46,25980.23,25978.76
2023-08-29 12:35:35,26012.95,26012.44,25980.23,25978.76
2023-08-29 12:35:40,26014.56,26014.02,25981.94,25979.38
2023-08-29 12:35:44,26013.99,26013.25,25981.94,25979.38
2023-08-29 12:35:50,26013.19,26012.75,25981.69,25979.1
2023-08-29 12:35:54,26013.42,26012.97,25981.67,25979.1
2023-08-29 12:35:59,26013.38,26013.29,25980.24,25979.1
2023-08-29 12:36:04,26015.55,26015.02,25980.81,25979.85
2023-08-29 12:36:08,26015.45,26015.44,25980.81,25979.86
2023-08-29 12:36:12,26015.83,26015.2,25980.04,25979.85
2023-08-29 12:36:16,26016.0,26014.86,25980.81,25978.76
2023-08-29 12:36:20,26015.92,26015.41,25980.37,25978.88
2023-08-29 12:36:24,26016.29,26015.5,25980.81,25978.88
2023-08-29 12:36:28,26014.68,26013.87,25980.33,25978.04
2023-08-29 12:36:32,26015.46,26014.44,25980.33,25978.21
2023-08-29 12:36:37,26023.62,26022.68,25988.83,25987.12
2023-08-29 12:36:45,26021.74,26021.09,25989.89,25986.81
2023-08-29 12:36:52,26020.79,26020.19,25987.14,25985.42
2023-08-29 12:37:00,26019.96,26019.16,25987.36,25984.78
2023-08-29 12:37:06,26019.5,26018.63,25987.3,25982.6
2023-08-29 12:37:14,26018.86,26017.53,25985.82,25982.75
2023-08-29 12:37:19,26012.89,26012.13,25980.79,25978.51
2023-08-29 12:37:28,26013.49,26012.45,25980.77,25978.3
2023-08-29 12:37:39,26013.47,26012.91,25979.49,25978.3
2023-08-29 12:37:45,26013.18,26012.68,25979.49,25979.34
2023-08-29 12:37:50,26009.61,26008.44,25977.25,25974.01
2023-08-29 12:37:54,26009.03,26008.85,25975.92,25973.61
2023-08-29 12:37:59,26008.47,26007.72,25974.51,25971.96
2023-08-29 12:38:03,26007.56,26006.99,25974.54,25972.23
2023-08-29 12:38:12,26004.6,26004.27,25971.2,25968.91
2023-08-29 12:38:19,26007.66,26006.84,25973.81,25972.03
2023-08-29 12:38:23,26004.93,26004.72,25970.95,25969.51
2023-08-29 12:38:26,26005.79,26004.72,25971.99,25969.51
2023-08-29 12:38:30,26006.39,26005.68,25973.28,25970.36
2023-08-29 12:38:34,26009.4,26008.55,25976.04,25973.17
2023-08-29 12:38:40,26008.79,26008.03,25976.02,25973.18
2023-08-29 12:38:44,26004.55,26004.29,25974.0,25970.0
2023-08-29 12:38:48,26004.73,26004.48,25971.74,25969.8
2023-08-29 12:38:54,26004.95,26004.21,25972.65,25969.77
2023-08-29 12:38:58,26004.53,26003.98,25971.71,25969.75
2023-08-29 12:39:02,26001.59,26001.07,25969.7,25965.71
2023-08-29 12:39:06,26002.06,26001.05,25968.55,25966.31
2023-08-29 12:39:12,26003.56,26003.05,25970.22,25968.76
2023-08-29 12:39:16,26003.5,26003.14,25970.86,25968.78
2023-08-29 12:39:20,26003.08,26002.25,25970.86,25968.78
2023-08-29 12:39:23,26002.49,26001.88,25970.06,25968.78
2023-08-29 12:39:28,26001.62,26001.01,25969.03,25966.54
2023-08-29 12:39:31,25999.98,25999.4,25968.17,25964.92
2023-08-29 12:39:35,26002.99,26002.28,25971.23,25968.28
2023-08-29 12:39:39,26000.03,25999.26,25968.46,25966.57
2023-08-29 12:39:44,26001.48,26001.14,25968.54,25966.58
2023-08-29 12:39:49,26000.73,25999.47,25967.64,25965.45
2023-08-29 12:39:54,26000.8,26000.37,25968.53,25965.46
2023-08-29 12:39:59,26000.58,25999.8,25967.55,25965.02
2023-08-29 12:40:03,26004.44,26003.26,25970.66,25968.39
2023-08-29 12:40:06,26006.33,26005.2,25973.76,25971.17
2023-08-29 12:40:11,26006.91,26006.23,25973.5,25971.17
2023-08-29 12:40:16,26006.37,26005.82,25973.5,25971.17
2023-08-29 12:40:19,26006.03,26005.29,25973.39,25971.17
2023-08-29 12:40:24,26004.51,26003.66,25971.43,25969.44
2023-08-29 12:40:29,26005.66,26005.2,25972.81,25970.79
2023-08-29 12:40:33,26005.84,26005.55,25973.35,25970.81
2023-08-29 12:40:38,26007.99,26007.12,25975.0,25972.65
2023-08-29 12:40:42,26007.17,26006.4,25973.83,25972.65
2023-08-29 12:40:47,26005.52,26005.51,25972.06,25970.01
2023-08-29 12:40:52,26002.51,26001.63,25969.16,25967.7
2023-08-29 12:40:56,26002.2,26001.69,25969.16,25967.89
2023-08-29 12:41:00,26002.19,26001.44,25969.15,25967.81
2023-08-29 12:41:04,26000.63,25999.65,25966.47,25965.31
2023-08-29 12:41:10,26000.9,25999.8,25967.73,25965.31
2023-08-29 12:41:14,26001.38,26000.46,25967.73,25965.31
2023-08-29 12:41:18,25999.3,25998.29,25965.57,25963.0
2023-08-29 12:41:22,25997.5,25996.23,25963.99,25960.33
2023-08-29 12:41:26,25996.44,25996.0,25963.96,25959.38
2023-08-29 12:41:29,25991.79,25991.29,25958.24,25956.64
2023-08-29 12:41:34,25992.0,25990.81,25958.0,25955.73
2023-08-29 12:41:39,25992.0,25991.4,25958.56,25955.82
2023-08-29 12:41:43,25989.36,25988.84,25956.29,25953.24
2023-08-29 12:41:47,25987.92,25986.88,25953.29,25951.05
2023-08-29 12:41:53,25987.48,25986.82,25954.51,25952.12
2023-08-29 12:41:56,25985.65,25984.98,25951.59,25949.91
2023-08-29 12:42:00,25985.38,25984.67,25951.42,25948.02
2023-08-29 12:42:05,25985.45,25984.82,25951.41,25949.01
2023-08-29 12:42:10,25989.22,25988.51,25954.84,25952.01
2023-08-29 12:42:14,25986.4,25985.47,25953.48,25951.09
2023-08-29 12:42:20,25987.97,25987.47,25955.09,25952.74
2023-08-29 12:42:23,25985.94,25984.92,25951.65,25950.01
2023-08-29 12:42:27,25990.48,25989.55,25956.35,25954.3
2023-08-29 12:42:31,25990.97,25990.4,25958.32,25954.45
2023-08-29 12:42:36,25991.72,25991.35,25959.21,25956.66
2023-08-29 12:42:41,25992.3,25991.29,25959.22,25956.68
2023-08-29 12:42:46,25988.51,25987.28,25955.97,25952.9
2023-08-29 12:42:50,25991.44,25990.61,25957.51,25954.92
2023-08-29 12:42:55,25988.66,25987.51,25956.17,25953.84
2023-08-29 12:43:00,25988.19,25987.25,25956.0,25952.9
2023-08-29 12:43:06,25990.07,25988.88,25957.85,25954.38
2023-08-29 12:43:11,25985.31,25984.44,25954.0,25951.2
2023-08-29 12:43:16,25985.36,25984.44,25953.39,25950.55
2023-08-29 12:43:20,25984.79,25983.85,25952.0,25948.6
2023-08-29 12:43:24,25983.06,25982.1,25951.47,25948.0
2023-08-29 12:43:28,25985.23,25984.12,25952.59,25949.35
2023-08-29 12:43:31,25985.74,25984.85,25952.43,25949.83
2023-08-29 12:43:36,25981.99,25981.0,25949.44,25947.33
2023-08-29 12:43:39,25981.59,25981.11,25948.09,25947.33
2023-08-29 12:43:44,25981.32,25980.83,25949.09,25946.51
2023-08-29 12:43:48,25985.71,25985.37,25952.5,25949.67
2023-08-29 12:43:52,25985.25,25984.37,25951.97,25949.38
2023-08-29 12:43:56,25983.05,25982.36,25949.86,25947.55
2023-08-29 12:44:00,25981.97,25981.05,25949.85,25947.14
2023-08-29 12:44:04,25981.57,25980.83,25948.44,25946.7
2023-08-29 12:44:08,25980.32,25979.99,25948.42,25945.3
2023-08-29 12:44:13,25980.65,25980.25,25948.55,25945.16
2023-08-29 12:44:19,25980.89,25979.69,25947.19,25945.46
2023-08-29 12:44:22,25982.96,25982.01,25947.99,25946.41
2023-08-29 12:44:26,25984.71,25983.33,25951.11,25948.01
2023-08-29 12:44:29,25980.0,25979.75,25947.0,25945.07
2023-08-29 12:44:33,25980.91,25980.12,25947.0,25945.07
2023-08-29 12:44:38,25981.96,25980.87,25947.69,25946.0
2023-08-29 12:44:42,25980.8,25980.4,25946.82,25944.42
2023-08-29 12:44:47,25982.79,25982.3,25949.81,25947.26
2023-08-29 12:44:51,25981.16,25980.41,25947.51,25944.96
2023-08-29 12:44:55,25985.49,25984.53,25951.66,25948.03
2023-08-29 12:44:59,25984.48,25984.01,25949.62,25948.07
2023-08-29 12:45:03,25981.21,25979.87,25947.61,25944.55
2023-08-29 12:45:07,25979.89,25979.23,25947.18,25944.01
2023-08-29 12:45:12,25980.59,25979.51,25947.18,25944.02
2023-08-29 12:45:16,25979.6,25978.46,25945.99,25942.23
2023-08-29 12:45:21,25980.6,25980.01,25947.98,25944.02
2023-08-29 12:45:25,25981.11,25980.8,25948.42,25944.14
2023-08-29 12:45:30,25982.37,25982.0,25948.42,25944.5
2023-08-29 12:45:35,25983.11,25982.1,25949.38,25945.26
2023-08-29 12:45:39,25985.68,25984.4,25952.1,25949.51
2023-08-29 12:45:42,25983.59,25982.8,25950.61,25949.51
2023-08-29 12:45:48,25985.03,25984.14,25951.55,25949.23
2023-08-29 12:45:52,25985.76,25984.91,25951.94,25949.23
2023-08-29 12:45:57,25985.27,25984.6,25951.94,25949.27
2023-08-29 12:46:02,25982.29,25981.67,25949.51,25946.09
2023-08-29 12:46:06,25981.17,25980.9,25947.55,25945.61
2023-08-29 12:46:10,25982.74,25982.46,25949.26,25946.69
2023-08-29 12:46:14,25983.2,25982.62,25949.26,25946.69
2023-08-29 12:46:19,25982.49,25981.56,25949.26,25946.0
2023-08-29 12:46:23,25981.15,25980.18,25947.11,25945.4
2023-08-29 12:46:27,25981.85,25981.51,25948.91,25945.74
2023-08-29 12:46:32,25981.3,25980.82,25947.47,25945.74
2023-08-29 12:46:36,25980.98,25980.46,25947.47,25945.74
2023-08-29 12:46:40,25980.99,25980.05,25947.47,25945.6
2023-08-29 12:46:44,25979.94,25979.56,25947.46,25945.6
2023-08-29 12:46:48,25978.71,25978.46,25945.63,25943.43
2023-08-29 12:46:54,25981.89,25981.37,25948.55,25947.11
2023-08-29 12:46:59,25981.2,25981.04,25948.15,25947.11
2023-08-29 12:47:03,25984.53,25983.63,25950.25,25947.54
2023-08-29 12:47:07,25986.98,25985.94,25952.49,25949.68
2023-08-29 12:47:10,25985.99,25985.33,25950.61,25948.3
2023-08-29 12:47:14,25985.2,25984.06,25951.15,25948.59
2023-08-29 12:47:19,25985.6,25984.96,25951.15,25949.43
2023-08-29 12:47:23,25987.4,25986.4,25953.5,25950.66
2023-08-29 12:47:27,25988.28,25987.13,25955.15,25952.55
2023-08-29 12:47:32,25991.99,25991.42,25958.69,25956.97
2023-08-29 12:47:35,25994.17,25993.02,25960.95,25958.35
2023-08-29 12:47:39,25995.18,25994.26,25960.94,25958.35
2023-08-29 12:47:44,25998.59,25998.1,25965.12,25963.02
2023-08-29 12:47:49,25998.24,25998.0,25965.4,25963.03
2023-08-29 12:47:54,25993.99,25993.28,25961.13,25958.08
2023-08-29 12:47:59,25993.27,25992.32,25959.27,25956.08
2023-08-29 12:48:04,25992.0,25991.57,25959.27,25957.6
2023-08-29 12:48:08,25990.5,25990.35,25958.0,25956.4
2023-08-29 12:48:12,25991.51,25991.0,25959.67,25956.86
2023-08-29 12:48:16,25990.91,25990.58,25959.67,25956.41
2023-08-29 12:48:20,25992.41,25991.94,25959.98,25957.3
2023-08-29 12:48:24,25994.58,25993.74,25961.83,25958.97
2023-08-29 12:48:27,25993.56,25993.0,25959.23,25957.33
2023-08-29 12:48:31,25993.89,25992.97,25959.23,25957.33
2023-08-29 12:48:36,25995.0,25994.43,25961.96,25960.31
2023-08-29 12:48:39,25996.3,25996.0,25963.73,25960.34
2023-08-29 12:48:44,25995.11,25995.0,25963.42,25960.34
2023-08-29 12:48:47,25994.04,25993.36,25961.9,25958.87
2023-08-29 12:48:52,25995.7,25995.2,25963.56,25960.56
2023-08-29 12:48:58,25994.65,25994.0,25960.82,25960.56
2023-08-29 12:49:02,25994.43,25993.51,25960.82,25960.56
2023-08-29 12:49:06,25995.04,25994.42,25962.82,25960.56
2023-08-29 12:49:11,25993.5,25993.1,25960.82,25960.56
2023-08-29 12:49:16,25994.03,25993.6,25960.82,25960.56
2023-08-29 12:49:21,25992.92,25992.58,25960.57,25960.56
2023-08-29 12:49:25,25993.49,25992.94,25960.57,25960.56
2023-08-29 12:49:30,25993.79,25993.36,25959.85,25958.27
2023-08-29 12:49:33,25993.22,25993.21,25958.68,25958.13
2023-08-29 12:49:37,25993.64,25993.44,25959.76,25958.13
2023-08-29 12:49:41,25994.07,25993.64,25960.53,25958.14
2023-08-29 12:49:45,25994.4,25994.15,25961.25,25959.53
2023-08-29 12:49:50,25994.89,25994.34,25961.2,25958.59
2023-08-29 12:49:55,25993.48,25992.84,25960.53,25958.0
2023-08-29 12:50:00,25993.99,25993.6,25960.55,25958.35
2023-08-29 12:50:03,25994.76,25994.21,25961.06,25958.35
2023-08-29 12:50:09,25993.43,25993.22,25961.06,25958.35
2023-08-29 12:50:13,25993.96,25993.5,25961.06,25958.35
2023-08-29 12:50:17,25994.39,25993.61,25958.61,25958.0
2023-08-29 12:50:21,25994.38,25994.14,25959.06,25958.0
2023-08-29 12:50:25,25995.09,25994.85,25961.53,25958.0
2023-08-29 12:50:29,25995.07,25994.51,25961.51,25959.31
2023-08-29 12:50:34,25994.67,25994.5,25959.57,25958.22
2023-08-29 12:50:37,25994.3,25993.83,25961.14,25958.22
2023-08-29 12:50:41,25993.6,25993.22,25961.14,25958.22
2023-08-29 12:50:44,25993.98,25993.42,25961.1,25958.22
2023-08-29 12:50:49,25991.0,25990.21,25958.88,25956.0
2023-08-29 12:50:54,25986.62,25986.01,25953.42,25950.01
2023-08-29 12:50:59,25985.86,25984.5,25952.99,25950.0
2023-08-29 12:51:03,25984.89,25984.0,25951.25,25948.01
2023-08-29 12:51:07,25987.88,25987.25,25954.8,25952.62
2023-08-29 12:51:12,25987.76,25987.0,25954.8,25951.12
2023-08-29 12:51:16,25988.51,25988.01,25954.8,25951.14
2023-08-29 12:51:19,25988.96,25988.01,25954.8,25952.62
2023-08-29 12:51:24,25989.28,25989.07,25954.8,25952.01
2023-08-29 12:51:30,25994.95,25994.24,25959.99,25956.54
2023-08-29 12:51:34,25995.33,25994.14,25961.8,25957.9
2023-08-29 12:51:37,25995.32,25994.44,25961.09,25958.03
2023-08-29 12:51:42,25998.27,25997.75,25963.7,25960.83
2023-08-29 12:51:46,25999.67,25999.0,25964.05,25962.53
2023-08-29 12:51:50,26001.4,26000.7,25967.7,25965.28
2023-08-29 12:51:55,26001.93,26001.28,25968.47,25967.05
2023-08-29 12:52:00,26002.41,26001.54,25967.31,25965.66
2023-08-29 12:52:06,26002.72,26002.19,25968.47,25966.78
2023-08-29 12:52:11,26002.54,26002.01,25969.11,25966.8
2023-08-29 12:52:15,26003.55,26002.6,25971.73,25968.51
2023-08-29 12:52:20,26004.43,26003.61,25970.35,25969.27
2023-08-29 12:52:25,26006.75,26005.55,25971.81,25969.63
2023-08-29 12:52:29,26006.8,26006.51,25972.7,25970.58
2023-08-29 12:52:33,26005.19,26004.78,25972.7,25970.12
2023-08-29 12:52:36,26006.0,26005.89,25972.69,25970.14
2023-08-29 12:52:41,26006.99,26006.17,25972.7,25970.14
2023-08-29 12:52:45,26008.06,26007.78,25974.18,25971.59
2023-08-29 12:52:50,26009.33,26009.01,25976.0,25973.17
2023-08-29 12:52:54,26009.5,26009.33,25973.81,25971.22
2023-08-29 12:52:59,26005.66,26004.63,25972.33,25970.1
2023-08-29 12:53:04,26007.07,26006.4,25972.39,25969.84
2023-08-29 12:53:07,26006.98,26006.51,25972.39,25969.84
2023-08-29 12:53:12,26006.95,26006.18,25973.21,25969.84
2023-08-29 12:53:16,26007.73,26007.02,25973.21,25971.23
2023-08-29 12:53:20,26004.0,26003.39,25969.4,25967.01
2023-08-29 12:53:24,26001.97,26001.29,25967.26,25966.01
2023-08-29 12:53:28,26003.96,26003.24,25969.99,25968.18
2023-08-29 12:53:32,26004.79,26004.34,25971.26,25968.21
2023-08-29 12:53:36,26004.07,26003.63,25971.15,25968.21
2023-08-29 12:53:41,26002.24,26001.64,25968.41,25965.86
2023-08-29 12:53:45,26002.18,26001.58,25968.41,25965.86
2023-08-29 12:53:48,26001.98,26001.52,25968.41,25965.86
2023-08-29 12:53:52,26002.53,26002.08,25968.41,25965.86
2023-08-29 12:53:57,26007.25,26006.95,25973.08,25971.5
2023-08-29 12:54:00,26007.37,26006.58,25974.32,25973.06
2023-08-29 12:54:05,26008.12,26007.14,25974.7,25973.06
2023-08-29 12:54:12,26008.19,26007.67,25974.51,25973.06
2023-08-29 12:54:16,26009.38,26008.67,25974.7,25973.06
2023-08-29 12:54:20,26007.2,26006.51,25972.78,25970.04
2023-08-29 12:54:24,26006.97,26006.14,25972.43,25969.09
2023-08-29 12:54:28,26006.33,26006.18,25972.42,25970.49
2023-08-29 12:54:32,26007.43,26006.77,25972.42,25970.49
2023-08-29 12:54:36,26007.84,26006.91,25973.31,25970.5
2023-08-29 12:54:40,26006.34,26005.44,25971.47,25968.89
2023-08-29 12:54:45,26006.25,26005.81,25971.99,25970.29
